ID,Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
621,5,2011-01-07,48.3,2.976,0,0,0,0,0,211.9560305,6.634,0
622,5,2011-01-14,37.74,2.983,0,0,0,0,0,212.008514,6.634,0
623,5,2011-01-21,45.41,3.016,0,0,0,0,0,212.3800012,6.634,0
624,5,2011-01-28,44.5,3.01,0,0,0,0,0,212.7514884,6.634,0
625,5,2011-02-04,41.67,2.989,0,0,0,0,0,213.1229755,6.634,0
626,5,2011-02-11,38.25,3.022,0,0,0,0,0,213.4944627,6.634,1
627,5,2011-02-18,58.83,3.045,0,0,0,0,0,213.8068304,6.634,0
628,5,2011-02-25,63.35,3.065,0,0,0,0,0,214.0955503,6.634,0
629,5,2011-03-04,60.35,3.288,0,0,0,0,0,214.3842702,6.634,0
630,5,2011-03-11,55.74,3.459,0,0,0,0,0,214.6729901,6.634,0
631,5,2011-03-18,64.31,3.488,0,0,0,0,0,214.9257339,6.634,0
632,5,2011-03-25,70.71,3.473,0,0,0,0,0,215.1640872,6.634,0
633,5,2011-04-01,61.5,3.524,0,0,0,0,0,215.4024406,6.489,0
634,5,2011-04-08,69.64,3.622,0,0,0,0,0,215.6407939,6.489,0
635,5,2011-04-15,72.02,3.743,0,0,0,0,0,215.8592673,6.489,0
636,5,2011-04-22,74.34,3.807,0,0,0,0,0,216.0280407,6.489,0
637,5,2011-04-29,74.75,3.81,0,0,0,0,0,216.1968142,6.489,0
638,5,2011-05-06,66.27,3.906,0,0,0,0,0,216.3655877,6.489,0
639,5,2011-05-13,77.38,3.899,0,0,0,0,0,216.5343611,6.489,0
640,5,2011-05-20,71.37,3.907,0,0,0,0,0,216.3023847,6.489,0
641,5,2011-05-27,80.14,3.786,0,0,0,0,0,216.0704083,6.489,0
642,5,2011-06-03,83.81,3.699,0,0,0,0,0,215.8384319,6.489,0
643,5,2011-06-10,83.61,3.648,0,0,0,0,0,215.6064555,6.489,0
644,5,2011-06-17,86.84,3.637,0,0,0,0,0,215.560463,6.489,0
645,5,2011-06-24,84.76,3.594,0,0,0,0,0,215.6539583,6.489,0
646,5,2011-07-01,85.81,3.524,0,0,0,0,0,215.7474537,6.529,0
647,5,2011-07-08,86.64,3.48,0,0,0,0,0,215.8409491,6.529,0
648,5,2011-07-15,88.64,3.575,0,0,0,0,0,215.9250696,6.529,0
649,5,2011-07-22,86.97,3.651,0,0,0,0,0,215.985753,6.529,0
650,5,2011-07-29,89.42,3.682,0,0,0,0,0,216.0464364,6.529,0
651,5,2011-08-05,91.07,3.684,0,0,0,0,0,216.1071198,6.529,0
652,5,2011-08-12,90.16,3.638,0,0,0,0,0,216.1678032,6.529,0
653,5,2011-08-19,89.35,3.554,0,0,0,0,0,216.2311855,6.529,0
654,5,2011-08-26,89.18,3.523,0,0,0,0,0,216.2950176,6.529,0
655,5,2011-09-02,90.38,3.533,0,0,0,0,0,216.3588498,6.529,0
656,5,2011-09-09,79.04,3.546,0,0,0,0,0,216.4226819,6.529,1
657,5,2011-09-16,83.55,3.526,0,0,0,0,0,216.6033083,6.529,0
658,5,2011-09-23,78.01,3.467,0,0,0,0,0,216.9396605,6.529,0
659,5,2011-09-30,81.16,3.355,0,0,0,0,0,217.2760127,6.529,0
660,5,2011-10-07,71.64,3.285,0,0,0,0,0,217.6123648,6.3,0
661,5,2011-10-14,72.36,3.274,0,0,0,0,0,217.9237458,6.3,0
662,5,2011-10-21,66.9,3.353,0,0,0,0,0,218.0852999,6.3,0
663,5,2011-10-28,69.27,3.372,0,0,0,0,0,218.2468539,6.3,0
664,5,2011-11-04,56.71,3.332,0,0,0,0,0,218.408408,6.3,0
665,5,2011-11-11,60.71,3.297,2971.48,1943.2,60.03,757.33,1040.96,218.5699621,6.3,0
666,5,2011-11-18,64.33,3.308,952.21,116.11,95.01,295.13,4368.45,218.793912,6.3,0
667,5,2011-11-25,61.93,3.236,107.42,7,29333.06,8,826.06,219.0428204,6.3,1
668,5,2011-12-02,51.14,3.172,2359.44,4,658.01,901.67,24751.93,219.2917287,6.3,0
669,5,2011-12-09,44.12,3.158,2546.5,0,83.07,523.27,3118.64,219.540637,6.3,0
670,5,2011-12-16,54.42,3.159,802.42,0,78.77,319.84,1940.54,219.7596266,6.3,0
671,5,2011-12-23,50.33,3.112,225.21,0.15,427.57,0,1443.04,219.9387246,6.3,0
672,5,2011-12-30,45.62,3.129,1938.28,17079.76,72.93,162.33,1211.95,220.1178226,6.3,1
673,5,2012-01-06,50.21,3.157,4602.39,6733.6,35.03,621.64,3507.24,220.2969205,5.943,0
674,5,2012-01-13,48.86,3.261,3408.93,3666.32,1.71,137.88,1706.42,220.4760185,5.943,0
675,5,2012-01-20,54.65,3.268,761.25,2100.24,0,132.63,1276.75,220.5694104,5.943,0
676,5,2012-01-27,54.63,3.29,573.64,969.68,0,12,861.28,220.6628023,5.943,0
677,5,2012-02-03,57.35,3.36,23811.41,1349.62,23.82,14928.42,3186.52,220.7561941,5.943,0
678,5,2012-02-10,48.57,3.409,4239.28,2725.8,1.53,3682.89,3234.79,220.849586,5.943,1
679,5,2012-02-17,48.25,3.51,5548.48,1958.52,1.76,2662.84,2820.38,221.0106341,5.943,0
680,5,2012-02-24,57.75,3.555,2220.32,1407.4,0,145.46,2657.52,221.2224243,5.943,0
681,5,2012-03-02,60.66,3.63,6172.7,123.32,1,3063.26,1213.59,221.4342146,5.943,0
682,5,2012-03-09,57.69,3.669,1842.42,51.27,2,109.67,5043.45,221.6460048,5.943,0
683,5,2012-03-16,63.55,3.734,1879.87,30.7,2.24,585.12,1765.08,221.7989713,5.943,0
684,5,2012-03-23,64.44,3.787,694.24,32.75,5.59,210.09,775.7,221.8735063,5.943,0
685,5,2012-03-30,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943,0
686,5,2012-04-06,70.4,3.891,5174.35,0,6.48,1489.1,2264.89,222.0225762,5.801,0
687,5,2012-04-13,70.56,3.891,1562.33,758.49,0,206,1642.42,222.0971111,5.801,0
688,5,2012-04-20,67.33,3.877,1197.53,225.78,3,247.94,1499.51,222.1512315,5.801,0
689,5,2012-04-27,68.96,3.814,1127.44,0,5.05,33.35,2598.67,222.2053519,5.801,0
690,5,2012-05-04,77.1,3.749,6396.61,0,83.63,1183.64,2813.83,222.2594722,5.801,0
691,5,2012-05-11,73.45,3.688,4668.2,0,42.75,709.19,1740.42,222.3135926,5.801,0
692,5,2012-05-18,70.45,3.63,2639.05,0,65.34,243.73,2119.63,222.330443,5.801,0
693,5,2012-05-25,78.23,3.561,3784.86,0,431.99,225.2,2239.68,222.3323853,5.801,0
694,5,2012-06-01,79.72,3.501,2840.78,0,41.58,393.41,2114,222.3343277,5.801,0
695,5,2012-06-08,81.02,3.452,4488.47,0,0.24,231.16,1246.89,222.33627,5.801,0
696,5,2012-06-15,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.3492901,5.801,0
697,5,2012-06-22,80.57,3.346,2046.93,8.8,0,677.36,2762.83,222.3900046,5.801,0
698,5,2012-06-29,87.08,3.286,1053.25,12.75,0,113.8,1300.11,222.4307191,5.801,0
699,5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,0
700,5,2012-07-13,80.78,3.256,1471.06,1,12,889.18,798.44,222.5121481,5.603,0
701,5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,0
702,5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,0
703,5,2012-08-03,86.91,3.417,7365.26,14.48,0.7,3640.7,2517.31,222.5385111,5.603,0
704,5,2012-08-10,86.96,3.494,3261.56,15,0.5,1687.13,2102.31,222.5472987,5.603,0
705,5,2012-08-17,87.52,3.571,1649.56,-10.98,2.31,1955.75,1205.23,222.6276753,5.603,0
706,5,2012-08-24,79.45,3.62,1985.37,68,4.54,627.6,1355.17,222.7617437,5.603,0
707,5,2012-08-31,84.25,3.638,5211.69,49,13,2799.14,2740.48,222.8958121,5.603,0
708,5,2012-09-07,86.3,3.73,2797.26,1.9,9.61,968.75,2069.3,223.0298805,5.603,1
709,5,2012-09-14,76.65,3.717,2027.18,4,4.55,1354.97,3535.01,223.1734167,5.603,0
710,5,2012-09-21,71.09,3.721,3033.26,5.73,1.1,83.82,4579.05,223.3737593,5.603,0
711,5,2012-09-28,78.33,3.666,1279.39,0,0.55,425.98,1492.6,223.5741019,5.603,0
712,5,2012-10-05,71.17,3.617,2048.94,0,6.02,1121.58,2070.87,223.7744444,5.422,0
713,5,2012-10-12,66.24,3.601,1355.87,0,4,453.98,3562.36,223.974787,5.422,0
714,5,2012-10-19,69.17,3.594,908.91,0,0,0,709.95,224.0192873,5.422,0
715,5,2012-10-26,71.7,3.506,1547.61,1.74,0,133.31,598.74,224.0378139,5.422,0
